reaction_id	flux
B_caecimuris_I48_xml_rxn00704_B_caecimuris_I48_xml_c0	-0.004171127673848859
B_caecimuris_I48_xml_rxn00707_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00708_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00709_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00710_B_caecimuris_I48_xml_c0	0.0945859977339934
B_caecimuris_I48_xml_rxn00711_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00712_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00713_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00715_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00720_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00723_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00735_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00736_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00742_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00743_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00744_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00747_B_caecimuris_I48_xml_c0	-5.493188424407185
B_caecimuris_I48_xml_rxn00770_B_caecimuris_I48_xml_c0	0.23794774277522573
B_caecimuris_I48_xml_rxn00772_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00777_B_caecimuris_I48_xml_c0	-0.16280586032873692
B_caecimuris_I48_xml_rxn00778_B_caecimuris_I48_xml_c0	-0.0035789861836758767
B_caecimuris_I48_xml_rxn00781_B_caecimuris_I48_xml_c0	10.592100308940585
B_caecimuris_I48_xml_rxn00782_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00783_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00784_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00785_B_caecimuris_I48_xml_c0	0.09659837472011877
B_caecimuris_I48_xml_rxn00786_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00789_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00791_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00797_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00799_B_caecimuris_I48_xml_c0	9.195762218286047
B_caecimuris_I48_xml_rxn00800_B_caecimuris_I48_xml_c0	0.07060406666526475
B_caecimuris_I48_xml_rxn00802_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00806_B_caecimuris_I48_xml_c0	0.025160402777588534
B_caecimuris_I48_xml_rxn00808_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00816_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00817_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00818_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00819_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00830_B_caecimuris_I48_xml_c0	-0.041711276738488595
B_caecimuris_I48_xml_rxn00831_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00832_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00834_B_caecimuris_I48_xml_c0	-0.07060406666526475
B_caecimuris_I48_xml_rxn00836_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00838_B_caecimuris_I48_xml_c0	0.07060406666526475
B_caecimuris_I48_xml_rxn00839_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00840_B_caecimuris_I48_xml_c0	-0.00746124418669068
B_caecimuris_I48_xml_rxn00851_B_caecimuris_I48_xml_c0	0.004171127673848859
B_caecimuris_I48_xml_rxn00853_B_caecimuris_I48_xml_c0	0.5817913473156686
B_caecimuris_I48_xml_rxn00856_B_caecimuris_I48_xml_c0	0.5794053565265513
B_caecimuris_I48_xml_rxn00859_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00863_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00865_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00873_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00875_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00890_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00892_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00897_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00898_B_caecimuris_I48_xml_c0	0.12142305472989758
B_caecimuris_I48_xml_rxn00899_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00902_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00903_B_caecimuris_I48_xml_c0	-0.12142305472989758
B_caecimuris_I48_xml_rxn00905_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00907_B_caecimuris_I48_xml_c0	0.8159336579554587
B_caecimuris_I48_xml_rxn00908_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00912_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00913_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00915_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00916_B_caecimuris_I48_xml_c0	0.06917869219229172
B_caecimuris_I48_xml_rxn00917_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00938_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00943_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00947_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00948_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00949_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00950_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00952_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00973_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00974_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00975_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00977_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00986_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00989_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00990_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00993_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00997_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn00998_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01011_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01013_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01018_B_caecimuris_I48_xml_c0	0.0945859977339934
B_caecimuris_I48_xml_rxn01021_B_caecimuris_I48_xml_c0	0.0011929953945586257
B_caecimuris_I48_xml_rxn01022_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01028_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01029_B_caecimuris_I48_xml_c0	0.5817913473156686
B_caecimuris_I48_xml_rxn01044_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01048_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01069_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01075_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01080_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01100_B_caecimuris_I48_xml_c0	-10.592100308940585
B_caecimuris_I48_xml_rxn01102_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01104_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01106_B_caecimuris_I48_xml_c0	-10.592100308940585
B_caecimuris_I48_xml_rxn01115_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01116_B_caecimuris_I48_xml_c0	-0.1753192433502835
B_caecimuris_I48_xml_rxn01119_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01122_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01123_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01124_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01127_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01128_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01129_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01137_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01138_B_caecimuris_I48_xml_c0	-0.0035789861836758767
B_caecimuris_I48_xml_rxn01143_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01145_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01153_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01169_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01171_B_caecimuris_I48_xml_c0	0.06666666666666667
B_caecimuris_I48_xml_rxn01199_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01200_B_caecimuris_I48_xml_c0	0.07872086863016471
B_caecimuris_I48_xml_rxn01207_B_caecimuris_I48_xml_c0	0.025160402777588534
B_caecimuris_I48_xml_rxn01210_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01211_B_caecimuris_I48_xml_c0	0.8159336579554587
B_caecimuris_I48_xml_rxn01213_B_caecimuris_I48_xml_c0	0.004171127673848859
B_caecimuris_I48_xml_rxn01217_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01218_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01219_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01228_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01231_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01236_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01241_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01251_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01252_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01255_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01256_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01257_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01265_B_caecimuris_I48_xml_c0	-0.0011929953945586257
B_caecimuris_I48_xml_rxn01268_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01270_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01275_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01276_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01278_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01292_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01300_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01301_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01302_B_caecimuris_I48_xml_c0	-0.10613949434034133
B_caecimuris_I48_xml_rxn01303_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01304_B_caecimuris_I48_xml_c0	0.10613949434034133
B_caecimuris_I48_xml_rxn01308_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01317_B_caecimuris_I48_xml_c0	0.0
B_caecimuris_I48_xml_rxn01322_B_caecimuris_I48_xml_c0	0.0
